X,Y,Z
700393.675889,9311216.662077,0.000000,2083
700393.699722,9311218.631243,0.000000,2083
700397.066139,9311227.170785,0.000000,2084
700397.632639,9311225.909035,0.000000,2084
700393.855014,9311227.163035,0.000000,2083
700406.097489,9311215.461010,0.000000,2085
700399.302222,9311227.668910,0.000000,2084
700397.242556,9311228.520410,0.000000,2084
700406.716222,9311226.816077,0.000000,2085
700416.515789,9311221.360110,0.000000,2086
700423.405722,9311226.763910,0.000000,2087
700422.178889,9311213.375577,0.000000,2087
700427.305722,9311215.683410,0.000000,2087
700422.077103,9311217.178981,0.000000,2087
700421.928389,9311219.822910,0.000000,2087
700418.868222,9311218.053910,0.000000,2086
700418.434889,9311220.401077,0.000000,2086
700419.038889,9311223.493243,0.000000,2086
700426.362056,9311222.031410,0.000000,2087
700774.867056,9311085.759410,0.000000,2033
700771.625639,9311061.954910,0.000000,2033
700782.907532,9311070.174910,0.000000,2033
700778.011889,9311082.013910,0.000000,2033
700777.863222,9311097.202243,0.000000,2033
700844.737500,9311098.199410,0.000000,12030
700839.512222,9311117.580910,0.000000,2036
700849.028014,9311116.911660,0.000000,2036
700833.074389,9311091.767577,0.000000,2036
700829.756556,9311100.517077,0.000000,2036
700828.297532,9311106.325267,0.000000,2036
700829.969556,9311099.574743,0.000000,2036
700834.762222,9311088.794243,0.000000,2036
700835.369103,9311094.653553,0.000000,2036
700832.063389,9311095.583285,0.000000,2036
700794.329589,9311099.429010,0.000000,2034
700787.119103,9311107.587124,0.000000,2034
700797.169389,9311085.716410,0.000000,2034
700787.538222,9311094.544410,0.000000,2034
700786.246764,9311092.313785,0.000000,2034
700788.760389,9311085.692501,0.000000,2034
700800.812389,9311084.994410,0.000000,2034
700900.462389,9311118.288910,0.000000,2038
700900.185889,9311118.041810,0.000000,2038
700892.933167,9311107.216188,0.000000,2038
700886.745222,9311111.562243,0.000000,2038
700894.012589,9311127.496610,0.000000,2038
700883.492722,9311126.201410,0.000000,2038
700879.576722,9311106.051577,0.000000,2038
700881.673389,9311132.831743,0.000000,2038
700878.899833,9311116.750966,0.000000,2038
700880.531753,9311103.365410,0.000000,2038
700881.171689,9311102.301310,0.000000,2038
700865.702056,9311104.784743,0.000000,2037
700867.165639,9311100.006785,0.000000,2037
700869.790056,9311104.674243,0.000000,2037
700856.050056,9311122.458410,0.000000,2037
700872.646032,9311122.782053,0.000000,2037
700875.021389,9311103.523553,0.000000,2037
700866.123389,9311114.097410,0.000000,2037
700872.082722,9311114.383410,0.000000,2037
700872.016789,9311107.447310,0.000000,2037
700875.294056,9311100.832410,0.000000,2037
700877.051556,9311101.421410,0.000000,2037
700874.951056,9311102.315410,0.000000,2037
700871.101389,9311100.188410,0.000000,2037
700868.376056,9311099.494577,0.000000,2037
700874.645722,9311114.898743,0.000000,2037
700876.001556,9311115.169743,0.000000,2037
700867.659389,9311118.785743,0.000000,2037
700866.244722,9311123.514410,0.000000,2037
700867.456389,9311119.754410,0.000000,2037
700862.999056,9311123.165993,0.000000,2037
700811.222989,9311104.559310,0.000000,2035
700806.715889,9311095.664785,0.000000,2035
700812.698056,9311101.343827,0.000000,2035
700806.419222,9311105.358910,0.000000,2035
700825.309722,9311109.937410,0.000000,2035
700826.621889,9311105.161410,0.000000,2035
700828.619722,9311097.882410,0.000000,2035
700815.074611,9311086.939299,0.000000,2035
700815.617213,9311099.664234,0.000000,2035
700803.194556,9311108.382243,0.000000,2035
700817.216389,9311112.825510,0.000000,2035
700803.309889,9311109.376035,0.000000,2035
700811.512889,9311115.611610,0.000000,2035
700802.405389,9311111.558243,0.000000,2035
700463.093889,9311214.960410,0.000000,2092
700468.084089,9311219.229010,0.000000,2092
700468.899589,9311215.469310,0.000000,2092
700460.298389,9311214.204743,0.000000,2089
700455.643189,9311213.537510,0.000000,2089
700458.261056,9311216.822410,0.000000,2089
700456.069389,9311219.879035,0.000000,2089
700451.708222,9311218.857743,0.000000,2089
700457.317389,9311226.381243,0.000000,2089
700460.801222,9311226.197243,0.000000,2089
700460.326722,9311219.862910,0.000000,2089
700459.874189,9311222.192010,0.000000,2089
700452.026389,9311224.041077,0.000000,2089
700452.985556,9311221.128160,0.000000,2089
700446.288889,9311213.654410,0.000000,2196
700450.685889,9311221.536910,0.000000,2196
700446.905289,9311220.717710,0.000000,2196
700449.289889,9311220.161410,0.000000,2196
700449.566556,9311217.505077,0.000000,2196
700442.765556,9311218.559910,0.000000,2196
700441.904389,9311222.156577,0.000000,2196
700440.544500,9311218.496854,0.000000,2088
700433.945389,9311213.420077,0.000000,12030
700445.296764,9311214.880285,0.000000,2196
700447.339466,9311225.570948,0.000000,2196
700442.906389,9311223.070743,0.000000,2196
700442.823722,9311220.421910,0.000000,2196
700409.508056,9311233.873243,0.000000,2135
700431.160889,9311231.125743,0.000000,2136
700434.803556,9311246.034910,0.000000,2136
700433.746389,9311249.494577,0.000000,2136
700431.318675,9311240.769981,0.000000,2136
700434.702389,9311235.202410,0.000000,2136
700448.632889,9311234.901510,0.000000,2195
700462.508556,9311229.731577,0.000000,2195
700455.845056,9311229.315910,0.000000,2195
700488.351722,9311243.594077,0.000000,2137
700485.175532,9311239.861696,0.000000,2137
700476.533056,9311240.215410,0.000000,2137
700469.495764,9311249.517160,0.000000,2137
700472.794556,9311227.063910,0.000000,2092
700472.868389,9311230.685243,0.000000,2137
700471.988556,9311227.090410,0.000000,2092
700470.522056,9311227.138577,0.000000,2092
700469.878389,9311238.567310,0.000000,2137
700470.794056,9311229.435410,0.000000,2137
700463.436167,9311230.419410,0.000000,2195
700467.400222,9311227.242077,0.000000,2092
700408.617389,9311196.561577,0.000000,2128
700405.438189,9311192.664210,0.000000,2128
700405.434296,9311197.669466,0.000000,2128
700415.765722,9311196.460410,0.000000,2070
700424.287389,9311189.888910,0.000000,2069
700422.226014,9311193.410910,0.000000,2069
700415.961389,9311202.971410,0.000000,2070
700424.565222,9311203.324743,0.000000,2069
700408.417389,9311191.030743,0.000000,2128
700400.848556,9311182.488743,0.000000,2197
700412.710889,9311175.691577,0.000000,2198
700415.869889,9311170.686743,0.000000,2065
700405.808789,9311176.770010,0.000000,2198
700403.824675,9311175.083553,0.000000,2198
700403.045389,9311177.804577,0.000000,2198
700411.212639,9311177.908410,0.000000,2198
700409.406389,9311186.092410,0.000000,2197
700416.760014,9311182.991535,0.000000,2197
700408.997489,9311182.991010,0.000000,2197
700404.782889,9311187.664410,0.000000,2197
700406.415556,9311188.177743,0.000000,2197
700409.169889,9311188.150410,0.000000,2197
700401.336103,9311170.128839,0.000000,2065
700441.408389,9311169.054243,0.000000,2066
700456.752318,9311177.983981,0.000000,2066
700442.535222,9311178.315410,0.000000,2066
700450.391460,9311171.356553,0.000000,2066
700443.546889,9311183.003660,0.000000,2066
700440.922889,9311173.727077,0.000000,2066
700442.540889,9311175.101910,0.000000,2066
700440.928722,9311175.096910,0.000000,2066
700429.178458,9311162.773901,0.000000,2129
700432.869889,9311186.126410,0.000000,2129
700430.119056,9311175.835243,0.000000,2129
700429.846722,9311170.598410,0.000000,2129
700420.599222,9311180.934577,0.000000,2129
700426.813722,9311172.435410,0.000000,2129
700431.895389,9311173.009577,0.000000,2129
700420.445014,9311186.217910,0.000000,2129
700437.688722,9311184.392243,0.000000,2129
700419.650556,9311187.341743,0.000000,2129
700414.280056,9311186.190743,0.000000,2197
700437.694014,9311173.624660,0.000000,2129
700420.645389,9311173.706077,0.000000,2129
700423.253556,9311182.376743,0.000000,2129
700434.372556,9311179.286577,0.000000,2129
700425.450264,9311186.907160,0.000000,2129
700429.931889,9311186.948910,0.000000,2129
700424.656675,9311185.460410,0.000000,2129
700434.854764,9311165.071160,0.000000,2129
700429.182155,9311163.178922,0.000000,2129
700423.408222,9311165.267243,0.000000,2129
700429.873722,9311165.183743,0.000000,2129
700454.715103,9311097.108767,0.000000,2133
700443.037103,9311097.871124,0.000000,2133
700458.487931,9311096.054368,0.000000,2133
700460.726222,9311104.596077,0.000000,2133
700472.038722,9311106.624743,0.000000,2199
700473.321543,9311101.010256,0.000000,2199
700481.716722,9311104.850077,0.000000,2199
700474.145389,9311090.411285,0.000000,2199
700470.516222,9311099.431077,0.000000,2199
700484.976222,9311093.540493,0.000000,2199
700478.664014,9311090.796535,0.000000,2199
700478.398207,9311098.952319,0.000000,2199
700486.849556,9311099.575743,0.000000,2199
700484.881764,9311100.596785,0.000000,2199
700487.342889,9311100.414660,0.000000,2199
700482.943722,9311086.615577,0.000000,2199
700486.950289,9311089.490610,0.000000,2199
700488.202389,9311093.856410,0.000000,2199
700438.558764,9311160.531410,0.000000,2201
700437.070014,9311159.962285,0.000000,2201
700439.400556,9311163.505410,0.000000,2201
700416.211722,9311161.962077,0.000000,2200
700416.310675,9311160.659267,0.000000,2200
700489.738556,9311168.919743,0.000000,2067
700476.978514,9311171.027472,0.000000,2067
700488.895571,9311176.127501,0.000000,2067
700472.279764,9311170.601160,0.000000,2067
700475.874514,9311198.270035,0.000000,2075
700474.436556,9311188.130577,0.000000,2075
700474.612556,9311202.112910,0.000000,2075
700476.282306,9311202.070077,0.000000,2075
700485.716222,9311187.870410,0.000000,2076
700438.326489,9311176.244310,0.000000,2129
700416.691389,9311166.565910,0.000000,2129
700428.073048,9311173.228873,0.000000,2129
700405.853722,9311223.959743,0.000000,2085
700427.434389,9311226.414981,0.000000,2087
700424.357960,9311240.981124,0.000000,2136
700457.240389,9311203.969410,0.000000,2073
700458.593556,9311204.874410,0.000000,2073
700446.053556,9311204.816077,0.000000,2073
700452.497639,9311195.907410,0.000000,2073
700449.090722,9311192.579410,0.000000,2073
700457.454945,9311190.430077,0.000000,2073
700458.678389,9311195.334910,0.000000,2073
700465.986056,9311199.908910,0.000000,2074
700465.785556,9311194.737410,0.000000,2074
700466.774722,9311190.057577,0.000000,2074
700462.859722,9311190.760410,0.000000,2074
700458.750889,9311188.298410,0.000000,2073
700412.195056,9311191.679910,0.000000,2070
700414.528103,9311184.441553,0.000000,2197
700419.632472,9311177.438577,0.000000,2129
700420.625556,9311183.416243,0.000000,2129
700501.584679,9311169.214281,0.000000,2068
700492.777167,9311163.321632,0.000000,2068
700490.992389,9311167.849077,0.000000,2068
700491.969764,9311165.377410,0.000000,2068
700503.967806,9311162.615827,0.000000,2068
700482.529264,9311201.811660,0.000000,2076
700499.682056,9311186.499243,0.000000,2077
700495.635222,9311190.580243,0.000000,2077
700495.554222,9311187.306910,0.000000,2077
700492.215389,9311186.647910,0.000000,2077
700498.057722,9311186.531743,0.000000,2077
700494.551722,9311186.601410,0.000000,2077
700504.749722,9311196.259410,0.000000,2078
700510.201222,9311199.624243,0.000000,2078
700509.980722,9311187.166743,0.000000,2078
700510.061222,9311191.714910,0.000000,2078
700507.932764,9311201.440285,0.000000,2078
700494.954389,9311199.183535,0.000000,2077
700491.818389,9311203.657410,0.000000,12030
700517.665722,9311202.825243,0.000000,2079
700512.680889,9311194.239577,0.000000,2079
700522.138989,9311188.469743,0.000000,2080
700528.738272,9311202.130743,0.000000,2080
700523.559314,9311200.543410,0.000000,2080
700522.216322,9311196.699743,0.000000,2080
700522.118806,9311186.330243,0.000000,2080
700522.166406,9311191.385077,0.000000,2080
700535.084372,9311199.651577,0.000000,2081
700540.026706,9311199.240910,0.000000,2081
700537.831464,9311201.140410,0.000000,2081
700536.044922,9311193.060743,0.000000,2081
700538.037906,9311187.821577,0.000000,2081
700544.679881,9311192.961410,0.000000,2072
700551.037032,9311195.890124,0.000000,2072
700547.423006,9311186.155243,0.000000,2072
700542.380289,9311199.825743,0.000000,2072
700547.766627,9311201.593535,0.000000,2072
700557.169360,9311197.500839,0.000000,2082
700555.705559,9311194.542810,0.000000,2082
700543.563598,9311164.611683,0.000000,2178
700549.291172,9311162.204243,0.000000,2178
700550.844364,9311167.642035,0.000000,2178
700553.378922,9311179.663743,0.000000,2178
700552.801389,9311176.484577,0.000000,2178
700542.675606,9311182.624410,0.000000,2178
700546.133672,9311181.220077,0.000000,2178
700569.910222,9311192.629577,0.000000,2130
700568.893822,9311181.436243,0.000000,2130
700563.787406,9311192.957410,0.000000,2130
700569.552766,9311189.914666,0.000000,2130
700535.953768,9311339.102535,0.000000,2103
700513.190719,9311364.693010,0.000000,2102
700518.381025,9311364.321053,0.000000,2102
700481.347406,9311349.716377,0.000000,2101
700536.261548,9311339.301165,0.000000,2103
700562.040381,9311300.393077,0.000000,2156
700557.374722,9311314.734243,0.000000,2156
700551.856522,9311289.163077,0.000000,2156
700556.019156,9311289.398077,0.000000,2156
700561.065552,9311291.221785,0.000000,2156
700564.270206,9311291.650077,0.000000,2156
700596.195702,9311301.337410,0.000000,2166
700605.862871,9311315.572243,0.000000,2166
700599.519089,9311313.083696,0.000000,2166
700599.125307,9311306.810319,0.000000,2166
700553.700083,9311273.748586,0.000000,2151
700552.742256,9311271.646243,0.000000,2151
700548.459832,9311267.098410,0.000000,2151
700556.906122,9311271.649910,0.000000,2151
700553.476631,9311283.297493,0.000000,2151
700557.944372,9311278.696743,0.000000,2151
700556.380106,9311283.548910,0.000000,2151
700557.619326,9311273.365160,0.000000,2151
700561.841322,9311267.384743,0.000000,2153
700561.306789,9311280.875577,0.000000,2152
700570.241778,9311286.017299,0.000000,2152
700530.290322,9311349.594410,0.000000,2103
700718.596939,9311354.261035,0.000000,2202
700690.217825,9311330.574267,0.000000,2170
700490.906139,9311363.015535,0.000000,2101
700497.173689,9311351.892710,0.000000,2101
700473.170489,9311338.322010,0.000000,2101
700467.303989,9311349.355610,0.000000,2101
700700.171677,9311215.844660,0.000000,2056
700687.948899,9311215.633110,0.000000,2056
700707.287127,9311222.498910,0.000000,2056
700635.411768,9311251.130102,0.000000,2059
700623.344174,9311254.883981,0.000000,2059
700641.004729,9311266.377410,0.000000,2059
700634.407599,9311262.218910,0.000000,2059
700627.715521,9311257.132160,0.000000,2059
700565.200556,9311295.819743,0.000000,2156
700633.292132,9311386.889696,0.000000,2204
700622.698290,9311384.236966,0.000000,2204
700624.476280,9311378.664910,0.000000,2204
700612.799955,9311387.809410,0.000000,2204
700573.214372,9311429.286243,0.000000,2157
700591.815471,9311419.408228,0.000000,2157
700576.335522,9311426.697327,0.000000,2157
700590.913675,9311382.243981,0.000000,2157
700568.633820,9311413.830179,0.000000,2157
700591.049618,9311401.940553,0.000000,2157
700590.260475,9311395.847124,0.000000,2157
700585.036977,9311395.885410,0.000000,2157
700570.129875,9311401.985267,0.000000,2157
700572.800831,9311397.558827,0.000000,2157
700562.499060,9311421.149267,0.000000,2157
700595.711456,9311414.111910,0.000000,2158
700605.352310,9311466.910193,0.000000,2104
700603.814633,9311442.319323,0.000000,2104
700599.511575,9311434.360981,0.000000,2104
700609.003961,9311433.571966,0.000000,2104
700608.725170,9311507.518447,0.000000,2104
700827.821844,9311395.408319,0.000000,2126
700829.336722,9311425.996410,0.000000,2126
700856.168222,9311398.553743,0.000000,2126
700843.545789,9311381.757410,0.000000,2039
700857.534081,9311425.521179,0.000000,2126
700863.791722,9311426.743577,0.000000,2126
700838.200945,9311398.105077,0.000000,2126
700949.480222,9311376.630077,0.000000,2019
700916.095480,9311347.815955,0.000000,2019
700937.694264,9311382.563410,0.000000,2019
700909.605389,9311360.231910,0.000000,2019
700903.789222,9311341.438577,0.000000,2019
700914.076889,9311348.048410,0.000000,2019
700915.341056,9311348.836577,0.000000,2019
700895.468222,9311349.281910,0.000000,2019
700904.476722,9311354.925577,0.000000,2019
700908.829024,9311343.110426,0.000000,2019
700895.241056,9311361.141577,0.000000,2019
700927.022389,9311401.063410,0.000000,2019
700969.190722,9311383.813743,0.000000,2019
700945.047889,9311363.982243,0.000000,2019
700939.438556,9311375.031077,0.000000,2019
700958.331074,9311368.654540,0.000000,2019
700972.940675,9311379.955267,0.000000,2019
700976.739889,9311383.171077,0.000000,2019
700974.719222,9311376.151910,0.000000,2019
700935.455556,9311386.234827,0.000000,2019
700906.773056,9311369.429577,0.000000,2019
700903.405611,9311364.151632,0.000000,2019
700938.490222,9311285.094910,0.000000,2019
700931.477389,9311294.172310,0.000000,2019
700898.406226,9311335.267760,0.000000,2019
700943.563889,9311319.498410,0.000000,2019
700943.550167,9311318.066336,0.000000,2019
700948.464722,9311279.803243,0.000000,2028
700957.110826,9311291.384910,0.000000,2028
700944.577389,9311287.754010,0.000000,2019
700945.047648,9311309.901410,0.000000,2019
700941.796611,9311287.771077,0.000000,2019
700942.114543,9311298.450025,0.000000,2019
700981.620222,9311311.406077,0.000000,2029
700975.602500,9311315.541743,0.000000,2029
700986.831633,9311325.485966,0.000000,2029
700988.351195,9311328.498563,0.000000,2029
701006.378222,9311330.681577,0.000000,2029
700995.985056,9311343.817910,0.000000,2029
701006.247056,9311337.562521,0.000000,2029
701003.835056,9311324.940743,0.000000,2029
700971.247139,9311299.495035,0.000000,2028
700952.069101,9311275.239895,0.000000,2028
700853.040389,9311472.716410,0.000000,2123
700902.515689,9311493.432910,0.000000,2123
700900.056556,9311483.903743,0.000000,2123
700862.344889,9311458.983410,0.000000,2123
700857.903818,9311464.606124,0.000000,2123
700873.572960,9311466.069981,0.000000,2123
700883.167389,9311472.430743,0.000000,2123
700909.742556,9311490.483743,0.000000,2123
700891.560289,9311498.196910,0.000000,2123
700920.018889,9311517.624285,0.000000,2123
700921.041960,9311498.337839,0.000000,2123
700929.807889,9311504.608660,0.000000,2123
700924.954056,9311511.203077,0.000000,2123
700914.289639,9311506.201785,0.000000,2123
700880.300689,9311479.819610,0.000000,2123
700891.097246,9311485.638410,0.000000,2123
700870.078889,9311473.962743,0.000000,2123
700862.292722,9311525.677493,0.000000,2122
700867.165532,9311528.868553,0.000000,2122
700857.854237,9311522.658258,0.000000,2122
700872.694556,9311531.264910,0.000000,2122
700815.819056,9311536.433910,0.000000,2120
700826.497722,9311544.780077,0.000000,2120
700828.393056,9311538.796910,0.000000,2120
700821.663014,9311541.144910,0.000000,2120
700743.235264,9311494.105035,0.000000,2026
700749.285889,9311489.376243,0.000000,2026
700708.611672,9311498.797910,0.000000,2108
700688.046522,9311494.251577,0.000000,2108
700699.927860,9311506.895696,0.000000,2108
700727.172972,9311506.145410,0.000000,2108
700693.247422,9311487.402077,0.000000,2108
700707.535345,9311488.597044,0.000000,2108
700677.125314,9311511.409952,0.000000,2109
700746.860271,9311489.526332,0.000000,2026
700778.252556,9311495.039910,0.000000,2112
700783.398675,9311497.477696,0.000000,2112
700799.406246,9311458.998124,0.000000,2117
700804.241629,9311458.986410,0.000000,2117
700798.937264,9311484.141910,0.000000,2117
700828.293889,9311444.983243,0.000000,2117
700821.881289,9311464.347210,0.000000,2117
700826.440989,9311442.073010,0.000000,2117
700748.595256,9311451.881359,0.000000,2111
700765.228289,9311464.466710,0.000000,2111
700759.953989,9311436.277210,0.000000,2111
700731.888246,9311445.307696,0.000000,2114
700758.443697,9311473.700641,0.000000,2111
700777.664167,9311487.237632,0.000000,2112
700767.059675,9311471.856839,0.000000,2113
700752.269489,9311469.847210,0.000000,2111
700754.434306,9311424.587327,0.000000,2115
700794.047889,9311395.067910,0.000000,2126
700799.356912,9311394.135563,0.000000,2126
700796.118109,9311394.532330,0.000000,2126
700806.343556,9311393.601910,0.000000,2126
700798.698722,9311399.723910,0.000000,2126
700797.653128,9311396.247497,0.000000,2126
700654.112842,9311446.320877,0.000000,2050
700642.781589,9311421.595010,0.000000,2206
700670.804922,9311419.937743,0.000000,2205
700675.961603,9311425.005981,0.000000,2205
700668.892158,9311418.504973,0.000000,2205
700653.982011,9311430.505188,0.000000,2164
700660.117219,9311425.516510,0.000000,2164
700656.130127,9311426.444785,0.000000,2164
700648.435206,9311420.127077,0.000000,2206
700655.645478,9311412.416188,0.000000,2165
700646.920451,9311425.446160,0.000000,2206
700638.335899,9311417.003710,0.000000,2206
700659.676906,9311404.358577,0.000000,2165
700651.074164,9311407.743410,0.000000,2165
700617.592482,9311262.089683,0.000000,2060
700636.003674,9311274.670410,0.000000,2060
700639.584549,9311272.279610,0.000000,2060
700611.205778,9311279.450966,0.000000,2060
700620.731287,9311272.922243,0.000000,2060
700625.783090,9311268.165865,0.000000,2060
700610.174976,9311272.468910,0.000000,2060
700640.972039,9311318.624410,0.000000,2061
700651.856162,9311306.406077,0.000000,2061
700674.922498,9311263.530228,0.000000,2176
700653.932403,9311275.667267,0.000000,2176
700693.127626,9311261.703660,0.000000,2176
700697.886439,9311264.134410,0.000000,2176
700659.213089,9311287.080077,0.000000,2061
700647.641589,9311282.649077,0.000000,2061
700653.193345,9311292.029632,0.000000,2061
700653.019022,9311282.029077,0.000000,2061
700653.900789,9311280.546410,0.000000,2061
700667.339475,9311273.171267,0.000000,2176
700680.021860,9311254.768124,0.000000,2176
700648.513977,9311271.132910,0.000000,2176
700661.851827,9311264.171872,0.000000,12030
700671.754470,9311278.592973,0.000000,2176
700688.929214,9311262.771535,0.000000,2176
700719.650772,9311281.381410,0.000000,2203
700718.906627,9311307.663641,0.000000,2203
700738.607389,9311327.834124,0.000000,2167
700748.085764,9311310.244160,0.000000,2167
700733.022949,9311308.310410,0.000000,2167
700723.803032,9311320.915410,0.000000,2167
700720.092264,9311314.780410,0.000000,2167
700724.672356,9311318.217743,0.000000,2167
700732.773389,9311328.609577,0.000000,2167
700723.334522,9311342.800243,0.000000,2202
700715.022889,9311338.833839,0.000000,2202
700731.317960,9311338.977981,0.000000,2202
700729.325722,9311333.475743,0.000000,2202
700728.105298,9311332.020955,0.000000,2202
700713.443276,9311350.299535,0.000000,2202
700727.927556,9311360.346410,0.000000,2051
700731.978056,9311360.275743,0.000000,2051
700730.362056,9311363.067243,0.000000,2051
700734.081056,9311356.648743,0.000000,2051
700711.571239,9311296.919077,0.000000,2203
700715.155734,9311289.349955,0.000000,2203
700717.030533,9311306.219966,0.000000,2203
700703.024816,9311297.108137,0.000000,2203
700713.609932,9311314.511410,0.000000,2203
700704.672472,9311309.750077,0.000000,2203
700709.151189,9311311.644660,0.000000,2203
700728.917919,9311268.815910,0.000000,2169
700737.161556,9311262.159410,0.000000,2169
700734.163480,9311252.435319,0.000000,2169
700742.077246,9311245.612553,0.000000,2169
700743.208889,9311252.483410,0.000000,2169
700750.094289,9311255.644810,0.000000,2169
700746.062889,9311262.829785,0.000000,12030
700765.938722,9311247.367410,0.000000,2169
700779.788556,9311260.249077,0.000000,2169
700761.192264,9311249.203285,0.000000,2169
700766.306025,9311257.119592,0.000000,2169
700777.989116,9311250.168865,0.000000,2169
700757.538982,9311288.453706,0.000000,2168
700757.736889,9311286.399993,0.000000,2168
700812.544222,9311319.054993,0.000000,2175
700804.898158,9311307.777872,0.000000,2175
700813.423889,9311301.429035,0.000000,2175
700807.859722,9311303.573077,0.000000,2175
700852.548722,9311264.285577,0.000000,2171
700822.645139,9311304.534410,0.000000,2174
700844.116043,9311284.777641,0.000000,2171
700847.741639,9311296.033660,0.000000,2171
700837.605472,9311290.435660,0.000000,2171
700835.219056,9311288.810743,0.000000,2171
700853.393014,9311288.205160,0.000000,2207
700851.706722,9311279.816577,0.000000,2171
700850.342889,9311273.166910,0.000000,2171
700784.393639,9311242.816160,0.000000,2169
700816.606722,9311305.369743,0.000000,2174
700841.237764,9311299.706160,0.000000,2174
700836.510222,9311300.777743,0.000000,2174
700830.289556,9311309.867577,0.000000,2174
700829.906532,9311315.809553,0.000000,2174
700837.648014,9311310.311035,0.000000,2174
700835.338389,9311315.338160,0.000000,12030
700818.156298,9311311.371046,0.000000,2174
700843.491222,9311295.601077,0.000000,2171
701062.126818,9311142.044267,0.000000,2031
701054.884222,9311141.164410,0.000000,2032
700920.171889,9311240.208577,0.000000,2211
700874.856389,9311222.119077,0.000000,2232
700899.325889,9311199.533743,0.000000,2231
700920.727556,9311234.838243,0.000000,2231
700920.691774,9311201.520487,0.000000,2231
700914.774722,9311209.160077,0.000000,2231
700923.321889,9311210.469243,0.000000,2231
700912.919389,9311195.255577,0.000000,2231
700839.254532,9311323.939553,0.000000,2233
700797.694722,9311212.461577,0.000000,2208
700800.311764,9311170.317910,0.000000,2209
700868.385389,9311237.987267,0.000000,2211
701153.470079,9311150.433180,0.000000,2234
701120.687056,9311136.771410,0.000000,2212
701077.507556,9311196.819410,0.000000,2213
701063.519231,9311170.324778,0.000000,2214
701016.924222,9311201.736577,0.000000,2215
701045.633722,9311160.414077,0.000000,2216
701165.048956,9311132.680939,0.000000,2234
701062.559389,9311543.206243,0.000000,2217
701096.966264,9311525.398660,0.000000,2218
701138.557514,9311524.505410,0.000000,2219
701168.800389,9311571.646010,0.000000,2220
701143.643056,9311571.058243,0.000000,2221
701147.008818,9311557.974410,0.000000,2222
701043.886722,9311557.580077,0.000000,2223
701158.963222,9311490.813577,0.000000,2225
701130.735889,9311493.133910,0.000000,2226
701091.080389,9311588.651035,0.000000,2227
701187.020624,9311398.819116,0.000000,2347
701218.669389,9311375.929010,0.000000,2228
700718.914600,9311191.375521,0.000000,2229
700780.468889,9311165.415410,0.000000,2230
700874.770056,9311190.237077,0.000000,2232
700711.801360,9311203.340839,0.000000,2229
700701.540722,9311194.320077,0.000000,2229
700704.370089,9311183.629577,0.000000,2229
700709.771303,9311191.294696,0.000000,2229
700691.725327,9311203.133660,0.000000,2229
700700.094089,9311193.285597,0.000000,2229
700708.596572,9311212.756743,0.000000,2229
700697.325172,9311201.476410,0.000000,2229
700706.830072,9311214.649410,0.000000,2229
700696.684106,9311208.951243,0.000000,2229
700697.591889,9311207.962774,0.000000,2229
700702.899156,9311210.412077,0.000000,2229
700714.182801,9311210.507660,0.000000,2229
700714.841189,9311188.022035,0.000000,2229
700757.708889,9311211.230035,0.000000,2210
700760.999571,9311194.602865,0.000000,12030
700757.542389,9311204.867743,0.000000,2210
700764.451389,9311194.079035,0.000000,2210
700780.128945,9311198.591521,0.000000,2210
700750.961103,9311218.521267,0.000000,2210
700762.704889,9311219.086910,0.000000,2210
700764.339389,9311218.353505,0.000000,2210
700771.348556,9311194.005910,0.000000,2210
700776.743189,9311213.274110,0.000000,2210
700767.321056,9311200.770577,0.000000,2210
700774.886532,9311205.085124,0.000000,2210
700784.296889,9311223.301577,0.000000,2208
700792.224089,9311201.452310,0.000000,2208
700806.039556,9311229.988077,0.000000,2208
700798.471989,9311232.034710,0.000000,2208
700808.996222,9311212.621077,0.000000,2208
700797.389500,9311223.543854,0.000000,2208
700803.296389,9311202.663553,0.000000,2208
700794.413889,9311197.457243,0.000000,2208
700799.601722,9311202.080577,0.000000,2208
700801.115889,9311218.347743,0.000000,2208
700804.223689,9311210.645410,0.000000,2208
700786.601514,9311178.530910,0.000000,2230
700789.876722,9311175.847243,0.000000,2230
700784.508025,9311185.606683,0.000000,2230
700775.477722,9311176.194410,0.000000,2230
700771.910389,9311169.229910,0.000000,2230
700786.307675,9311191.477410,0.000000,2230
700788.409722,9311187.869577,0.000000,2230
700782.985889,9311178.585577,0.000000,2230
700769.519639,9311181.353660,0.000000,2230
700769.022960,9311175.277696,0.000000,2230
700775.055889,9311187.220785,0.000000,2230
700809.214556,9311186.028577,0.000000,2209
700803.360189,9311175.058810,0.000000,2209
700811.837139,9311164.640910,0.000000,2209
700818.039139,9311175.389285,0.000000,2209
700819.329389,9311169.889743,0.000000,2209
700799.578945,9311194.530188,0.000000,2209
700796.127246,9311183.392124,0.000000,2209
700791.151014,9311190.337285,0.000000,2209
700794.706611,9311188.295854,0.000000,2209
700796.573532,9311191.015267,0.000000,2209
700891.363389,9311216.197077,0.000000,2231
700891.349889,9311263.994577,0.000000,2211
700887.212589,9311229.968310,0.000000,2211
700901.116571,9311248.126046,0.000000,2211
700900.070934,9311257.927410,0.000000,2211
700894.716389,9311237.777660,0.000000,2211
700905.907500,9311231.502632,0.000000,2211
700898.541158,9311232.925795,0.000000,2211
700896.022675,9311242.326839,0.000000,2211
